site_id,date,target_output,actual_output,shortfall_pct,rolling_7day_downtime_pct,days_since_last_maintenance,rainfall_proxy
bhandara,2026-07-07,684.1,589.9,0.13769916678848126,0.0,16.0,0.9936
bhandara,2026-07-08,684.1,622.9,0.08946060517468213,0.0,17.0,0.9949
bhandara,2026-07-09,684.1,665.3,0.02748136237392204,0.0,18.0,0.996
bhandara,2026-07-10,684.1,578.0,0.15509428446133608,0.0,19.0,0.997
bhandara,2026-07-11,684.1,623.3,0.08887589533693914,0.008916666666666666,0.0,0.9978
bhandara,2026-07-12,681.3,669.0,0.018053720827829085,0.008916666666666666,1.0,0.9986
bhandara,2026-07-13,681.3,562.6,0.17422574489945683,0.008916666666666666,2.0,0.9991
bhandara,2026-07-14,681.3,573.9,0.15763980625275206,0.008916666666666666,3.0,0.9996
bhandara,2026-07-15,681.3,600.2,0.11903713488918231,0.008916666666666666,4.0,0.9998
bhandara,2026-07-16,681.3,597.2,0.12344048143255529,0.008916666666666666,5.0,1.0
bhandara,2026-07-17,681.3,638.1,0.06340819022457057,0.008916666666666666,6.0,1.0
bhandara,2026-07-18,681.3,620.6,0.0890943783942462,0.0,7.0,0.9998
bhandara,2026-07-19,688.7,564.8,0.17990416727167138,0.0,8.0,0.9996
bhandara,2026-07-20,688.7,635.8,0.07681138376651675,0.0,9.0,0.9991
bhandara,2026-07-21,688.7,601.9,0.12603455786263984,0.0,10.0,0.9986
bhandara,2026-07-22,688.7,659.3,0.042689124437345856,0.0,11.0,0.9978
bhandara,2026-07-23,688.7,600.3,0.12835777551909408,0.0,12.0,0.997
bhandara,2026-07-24,688.7,600.1,0.12864817772615075,0.0,13.0,0.996
bhandara,2026-07-25,688.7,636.6,0.07564977493828956,0.0,14.0,0.9949
bhandara,2026-07-26,729.6,681.7,0.06565241228070172,0.0,15.0,0.9936
bhandara,2026-07-27,729.6,671.4,0.07976973684210532,0.0,16.0,0.9922
bhandara,2026-07-28,729.6,601.3,0.17584978070175447,0.0,17.0,0.9906
bhandara,2026-07-29,729.6,674.3,0.07579495614035096,0.0,18.0,0.9889
bhandara,2026-07-30,729.6,622.7,0.14651864035087717,0.0,19.0,0.9871
bhandara,2026-07-31,729.6,664.4,0.08936403508771935,0.0,20.0,0.9851
bhandara,2026-08-01,729.6,609.9,0.16406250000000006,0.0,21.0,0.983
bhandara,2026-08-02,773.2,711.4,0.07992757371960692,0.0,22.0,0.9807
bhandara,2026-08-03,773.2,667.9,0.13618727366787386,0.0,23.0,0.9783
bhandara,2026-08-04,773.2,651.3,0.15765649249870678,0.0,24.0,0.9758
bhandara,2026-08-05,773.2,720.8,0.06777030522503891,0.0,25.0,0.9731
bhandara,2026-08-06,773.2,704.3,0.08911019141231258,0.0,26.0,0.9703
bhandara,2026-08-07,773.2,674.6,0.12752198654940508,0.0,27.0,0.9674
bhandara,2026-08-08,773.2,746.4,0.03466114847387489,0.0,28.0,0.9643
bhandara,2026-08-09,774.7,681.9,0.11978830515038087,0.0,29.0,0.9611
bhandara,2026-08-10,774.7,698.3,0.09861882018846016,0.0,30.0,0.9578
bhandara,2026-08-11,774.7,706.6,0.08790499548212213,0.0,31.0,0.9543
bhandara,2026-08-12,774.7,675.6,0.12792048534916745,0.0,32.0,0.9507
bhandara,2026-08-13,774.7,713.7,0.07874015748031496,0.0,33.0,0.947
bhandara,2026-08-14,774.7,678.6,0.12404801858784048,0.0,34.0,0.9432
bhandara,2026-08-15,774.7,682.9,0.11849748289660522,0.0,35.0,0.9392
bhandara,2026-08-16,778.1,748.0,0.03868397378229022,0.0,36.0,0.9351
bhandara,2026-08-17,778.1,663.8,0.14689628582444425,0.0,37.0,0.9309
bhandara,2026-08-18,778.1,615.8,0.2085850147795914,0.0,38.0,0.9265
bhandara,2026-08-19,778.1,756.7,0.02750289165916974,0.0,39.0,0.9221
bhandara,2026-08-20,778.1,789.5,-0.014651073126847419,0.0,40.0,0.9175
bhandara,2026-08-21,778.1,686.1,0.11823673049736537,0.0,41.0,0.9128
bhandara,2026-08-22,778.1,632.4,0.1872509960159363,0.0,42.0,0.908
bhandara,2026-08-23,784.0,694.6,0.11403061224489792,0.0,43.0,0.903
bhandara,2026-08-24,784.0,695.5,0.11288265306122448,0.012595238095238095,44.0,0.898
bhandara,2026-08-25,784.0,698.9,0.10854591836734696,0.012595238095238095,45.0,0.8928
bhandara,2026-08-26,784.0,666.3,0.15012755102040823,0.012595238095238095,46.0,0.8875
bhandara,2026-08-27,784.0,726.0,0.07397959183673469,0.012595238095238095,47.0,0.8821
bhandara,2026-08-28,784.0,724.1,0.07640306122448977,0.012595238095238095,48.0,0.8766
bhandara,2026-08-29,784.0,652.9,0.16721938775510206,0.012595238095238095,49.0,0.871
bhandara,2026-08-30,782.9,729.2,0.06859113552177792,0.012595238095238095,50.0,0.8653
nagpur,2026-03-01,891.2,812.8,0.08797127468581697,0.0,,0.1464
nagpur,2026-03-02,891.2,825.8,0.07338420107719938,0.0,,0.1525
nagpur,2026-03-03,891.2,986.0,-0.10637342908438055,0.0,,0.1586
nagpur,2026-03-04,891.2,833.8,0.06440754039497316,0.0,,0.1648
nagpur,2026-03-05,891.2,842.3,0.05486983842010782,0.0,,0.1711
nagpur,2026-03-06,891.2,973.0,-0.09178635547576296,0.04616666666666667,,0.1775
nagpur,2026-03-07,891.2,1020.6,-0.14519748653500894,0.04616666666666667,,0.184
nagpur,2026-03-08,918.2,864.4,0.05859289915051194,0.04616666666666667,,0.1906
nagpur,2026-03-09,918.2,901.3,0.0184055761272055,0.05788095238095239,,0.1973
nagpur,2026-03-10,918.2,632.0,0.31169679808320633,0.05788095238095239,,0.2041
nagpur,2026-03-11,918.2,675.1,0.2647571335221085,0.05788095238095239,,0.2109
nagpur,2026-03-12,918.2,590.7,0.35667610542365497,0.05788095238095239,,0.2178
nagpur,2026-03-13,918.2,613.8,0.3315181877586583,0.011714285714285714,,0.2249
nagpur,2026-03-14,918.2,645.6,0.29688521019385755,0.011714285714285714,,0.2319
nagpur,2026-03-15,932.8,645.0,0.30853344768439106,0.011714285714285714,,0.2391
nagpur,2026-03-16,932.8,619.4,0.3359777015437393,0.0,,0.2464
nagpur,2026-03-17,932.8,627.0,0.32783018867924524,0.0,,0.2537
nagpur,2026-03-18,932.8,868.6,0.06882504288164659,0.0,,0.261
nagpur,2026-03-19,932.8,921.6,0.012006861063464765,0.0,,0.2685
nagpur,2026-03-20,932.8,920.3,0.013400514579759864,0.0,,0.276
nagpur,2026-03-21,932.8,943.6,-0.011578044596912595,0.0,,0.2836
nagpur,2026-03-22,968.9,942.0,0.027763443079781173,0.0,,0.2912
nagpur,2026-03-23,968.9,991.7,-0.02353184023119008,0.0,,0.2989
nagpur,2026-03-24,968.9,1017.9,-0.05057281453194344,0.0,,0.3067
nagpur,2026-03-25,968.9,976.4,-0.0077407369181546086,0.0,,0.3145
nagpur,2026-03-26,968.9,985.9,-0.01754567034781711,0.004011904761904762,,0.3224
nagpur,2026-03-27,968.9,971.4,-0.0025802456393848694,0.004011904761904762,,0.3303
nagpur,2026-03-28,968.9,968.9,0.0,0.054297619047619046,,0.3383
nagpur,2026-03-29,964.7,929.9,0.03607339069140673,0.054297619047619046,,0.3463
nagpur,2026-03-30,964.7,980.0,-0.015859852803980463,0.054297619047619046,,0.3544
nagpur,2026-03-31,964.7,960.0,0.004871980926713015,0.054297619047619046,,0.3625
nagpur,2026-04-01,964.7,1065.7,-0.10469576034000207,0.054297619047619046,,0.3706
nagpur,2026-04-02,964.7,1040.6,-0.07867730900798162,0.05028571428571429,,0.379
nagpur,2026-04-03,964.7,983.3,-0.019280605369544842,0.05028571428571429,,0.3875
nagpur,2026-04-04,964.7,927.9,0.03814657406447607,0.004976190476190476,,0.396
nagpur,2026-04-05,945.9,893.3,0.05560841526588437,0.004976190476190476,,0.4046
nagpur,2026-04-06,945.9,1002.2,-0.05952003383021468,0.004976190476190476,,0.4132
nagpur,2026-04-07,945.9,958.3,-0.013109208161539251,0.004976190476190476,,0.4218
nagpur,2026-04-08,945.9,968.6,-0.023998308489269527,0.004976190476190476,,0.4304
nagpur,2026-04-09,945.9,863.4,0.0872185220424992,0.030392857142857145,,0.4391
nagpur,2026-04-10,945.9,989.8,-0.04641082566867531,0.030392857142857145,,0.4477
nagpur,2026-04-11,945.9,967.4,-0.02272967544137858,0.025416666666666667,,0.4564
nagpur,2026-04-12,939.9,887.7,0.05553782317267787,0.025416666666666667,,0.4651
nagpur,2026-04-13,939.9,917.7,0.023619533992977903,0.025416666666666667,,0.4738
nagpur,2026-04-14,939.9,952.3,-0.01319289286094263,0.025416666666666667,,0.4826
nagpur,2026-04-15,939.9,942.3,-0.002553463134375973,0.025416666666666667,,0.4913
nagpur,2026-04-16,939.9,926.1,0.014682413022661937,0.0,,0.5
nagpur,2026-04-17,939.9,935.0,0.005213320566017638,0.0,,0.5087
nagpur,2026-04-18,939.9,610.7,0.35025002659857424,0.0,,0.5174
nagpur,2026-04-19,946.4,627.5,0.3369611158072696,0.0,,0.5262
nagpur,2026-04-20,946.4,668.6,0.2935333896872358,0.0,,0.5349
nagpur,2026-04-21,946.4,542.8,0.42645815722738806,0.0,,0.5436
nagpur,2026-04-22,946.4,615.4,0.34974640743871516,0.0,,0.5523
nagpur,2026-04-23,946.4,954.8,-0.00887573964497039,0.0,,0.5609
nagpur,2026-04-24,946.4,960.4,-0.014792899408284025,0.0,,0.5696
nagpur,2026-04-25,946.4,928.8,0.018596787827557082,0.0,,0.5782
nagpur,2026-04-26,951.2,867.6,0.08788898233809926,0.0,,0.5868
nagpur,2026-04-27,951.2,966.8,-0.01640033641715718,0.0,,0.5954
nagpur,2026-04-28,951.2,1033.3,-0.08631202691337249,0.0,,0.604
nagpur,2026-04-29,951.2,878.2,0.07674516400336417,0.0,,0.6125
nagpur,2026-04-30,951.2,992.3,-0.04320857863751042,0.026666666666666665,,0.621
nagpur,2026-05-01,951.2,935.6,0.0164003364171573,0.026666666666666665,,0.6294
nagpur,2026-05-02,951.2,948.3,0.0030487804878049736,0.026666666666666665,,0.6375
nagpur,2026-05-03,921.9,873.4,0.0526087428137542,0.026666666666666665,,0.6456
nagpur,2026-05-04,921.9,906.5,0.01670463173880028,0.026666666666666665,,0.6537
nagpur,2026-05-05,921.9,981.8,-0.06497450916585311,0.026666666666666665,,0.6617
nagpur,2026-05-06,921.9,948.8,-0.029178869725566742,0.026666666666666665,,0.6697
nagpur,2026-05-07,921.9,1001.7,-0.08656036446469256,0.0,,0.6776
nagpur,2026-05-08,921.9,976.2,-0.05890009762447128,0.0,,0.6855
nagpur,2026-05-09,921.9,942.1,-0.021911270202842007,0.0,,0.6933
nagpur,2026-05-10,924.3,1004.9,-0.08720112517580875,0.0,,0.7011
nagpur,2026-05-11,924.3,944.6,-0.02196256626636381,0.0,,0.7088
nagpur,2026-05-12,924.3,962.6,-0.04143676295575038,0.0,,0.7164
nagpur,2026-05-13,924.3,910.6,0.014822027480255255,0.0,,0.724
nagpur,2026-05-14,924.3,927.4,-0.0033538894298388217,0.0,,0.7315
nagpur,2026-05-15,924.3,892.1,0.03483717407768033,0.0,,0.739
nagpur,2026-05-16,924.3,970.1,-0.04955101157632811,0.0,,0.7463
nagpur,2026-05-17,930.5,875.7,0.058893068242880126,0.0,,0.7536
nagpur,2026-05-18,930.5,966.9,-0.03911875335840943,0.0,,0.7609
nagpur,2026-05-19,930.5,921.6,0.009564750134336353,0.0,,0.7681
nagpur,2026-05-20,930.5,985.0,-0.05857066093498119,0.0,,0.7751
nagpur,2026-05-21,930.5,965.4,-0.037506716818914536,0.021785714285714287,,0.7822
nagpur,2026-05-22,930.5,1015.2,-0.09102632993014513,0.021785714285714287,,0.7891
nagpur,2026-05-23,930.5,964.5,-0.03653949489521763,0.021785714285714287,,0.7959
nagpur,2026-05-24,998.5,920.0,0.0786179268903355,0.03180952380952381,,0.8027
nagpur,2026-05-25,998.5,995.1,0.0034051076614922157,0.03180952380952381,,0.8094
nagpur,2026-05-26,998.5,940.0,0.058587881822734104,0.03180952380952381,,0.816
nagpur,2026-05-27,998.5,972.6,0.025938908362543794,0.03180952380952381,,0.8225
nagpur,2026-05-28,998.5,1073.9,-0.07551326990485738,0.010023809523809523,,0.8289
nagpur,2026-05-29,998.5,1030.3,-0.03184777165748618,0.010023809523809523,,0.8352
nagpur,2026-05-30,998.5,963.6,0.034952428642964425,0.010023809523809523,,0.8414
nagpur,2026-05-31,1008.0,956.9,0.050694444444444466,0.0,,0.8475
nagpur,2026-06-01,1008.0,908.7,0.09851190476190472,0.0,,0.8536
nagpur,2026-06-02,1008.0,852.0,0.15476190476190477,0.0,,0.8597
nagpur,2026-06-03,1008.0,876.8,0.1301587301587302,0.0,,0.8657
nagpur,2026-06-04,1008.0,921.4,0.08591269841269844,0.0,,0.8716
nagpur,2026-06-05,1008.0,959.6,0.04801587301587299,0.0,,0.8774
nagpur,2026-06-06,1008.0,934.8,0.07261904761904767,0.0,,0.883
nagpur,2026-06-07,1008.0,803.3,0.20307539682539688,0.0,,0.8886
nagpur,2026-06-08,1008.0,921.0,0.08630952380952381,0.0,,0.894
nagpur,2026-06-09,1008.0,910.5,0.09672619047619048,0.0,,0.8993
nagpur,2026-06-10,1008.0,926.0,0.08134920634920635,0.0,,0.9045
nagpur,2026-06-11,1008.0,980.5,0.027281746031746032,0.0,,0.9096
nagpur,2026-06-12,1008.0,813.6,0.19285714285714284,0.0,,0.9145
nagpur,2026-06-13,1008.0,880.4,0.1265873015873016,0.0,,0.9193
nagpur,2026-06-14,1008.0,934.0,0.07341269841269842,0.014226190476190476,,0.924
nagpur,2026-06-15,1008.0,835.5,0.17113095238095238,0.014226190476190476,,0.9286
nagpur,2026-06-16,1008.0,974.1,0.03363095238095236,0.014226190476190476,,0.933
nagpur,2026-06-17,1008.0,923.9,0.0834325396825397,0.014226190476190476,,0.9373
nagpur,2026-06-18,1008.0,945.6,0.06190476190476188,0.014226190476190476,,0.9415
nagpur,2026-06-19,1008.0,881.3,0.1256944444444445,0.014226190476190476,,0.9455
nagpur,2026-06-20,1008.0,944.1,0.06339285714285713,0.014226190476190476,,0.9494
nagpur,2026-06-21,978.8,928.0,0.05190028606456881,0.0,,0.9532
nagpur,2026-06-22,978.8,891.2,0.08949734368614622,0.0,,0.9568
nagpur,2026-06-23,978.8,891.3,0.08939517776869636,0.0,,0.9603
nagpur,2026-06-24,978.8,892.9,0.08776052308949732,0.0,,0.9636
nagpur,2026-06-25,978.8,842.9,0.13884348181446668,0.0,,0.9668
nagpur,2026-06-26,978.8,874.5,0.10655905190028603,0.0,,0.9698
nagpur,2026-06-27,978.8,874.2,0.1068655496526358,0.0,,0.9728
nagpur,2026-06-28,962.9,883.2,0.08277079655208218,0.0,,0.9755
nagpur,2026-06-29,962.9,909.9,0.05504206044241355,0.0,,0.9782
nagpur,2026-06-30,962.9,820.7,0.14767888669643778,0.0,,0.9806
nagpur,2026-07-01,962.9,861.2,0.10561844428289535,0.0,,0.983
nagpur,2026-07-02,962.9,930.8,0.03333679509814105,0.0,,0.9851
nagpur,2026-07-03,962.9,834.4,0.1334510333367951,0.02455952380952381,,0.9871
nagpur,2026-07-04,962.9,831.0,0.13698203344064802,0.02455952380952381,,0.9889
nagpur,2026-07-05,971.4,883.1,0.09089973234506893,0.02455952380952381,,0.9906
nagpur,2026-07-06,971.4,911.2,0.061972410953263266,0.02455952380952381,,0.9922
nagpur,2026-07-07,971.4,874.8,0.09944410129709699,0.02455952380952381,,0.9936
nagpur,2026-07-08,971.4,932.4,0.04014823965410747,0.02455952380952381,,0.9949
nagpur,2026-07-09,971.4,911.7,0.061457689932056754,0.02455952380952381,,0.996
nagpur,2026-07-10,971.4,911.1,0.062075355157504584,0.0,,0.997
nagpur,2026-07-11,971.4,898.5,0.07504632489190856,0.0,,0.9978
nagpur,2026-07-12,1004.0,1008.7,-0.004681274900398452,0.0,,0.9986
nagpur,2026-07-13,1004.0,894.3,0.10926294820717136,0.0,,0.9991
nagpur,2026-07-14,1004.0,813.1,0.19013944223107568,0.0,,0.9996
nagpur,2026-07-15,1004.0,976.0,0.027888446215139442,0.0,,0.9998
nagpur,2026-07-16,1004.0,882.9,0.12061752988047811,0.0,,1.0
nagpur,2026-07-17,1004.0,908.4,0.09521912350597612,0.0,,1.0
nagpur,2026-07-18,1004.0,962.7,0.041135458167330635,0.0,,0.9998
nagpur,2026-07-19,984.3,814.9,0.17210200142233056,0.0,,0.9996
nagpur,2026-07-20,984.3,830.4,0.1563547698872295,0.0,,0.9991
nagpur,2026-07-21,984.3,814.9,0.17210200142233056,0.0,,0.9986
nagpur,2026-07-22,984.3,850.7,0.1357309763283551,0.0,,0.9978
nagpur,2026-07-23,984.3,905.3,0.08026008330793458,0.0,,0.997
nagpur,2026-07-24,984.3,909.1,0.0763994717057807,0.0,,0.996
nagpur,2026-07-25,984.3,898.1,0.08757492634359437,0.0,,0.9949
nagpur,2026-07-26,966.6,808.5,0.16356300434512727,0.0,,0.9936
nagpur,2026-07-27,966.6,769.5,0.20391061452513967,0.0,,0.9922
nagpur,2026-07-28,966.6,872.3,0.09755845230705573,0.0,,0.9906
nagpur,2026-07-29,966.6,849.4,0.12124974136147325,0.0,,0.9889
nagpur,2026-07-30,966.6,889.9,0.07935030002069113,0.0,,0.9871
nagpur,2026-07-31,966.6,900.5,0.06838402648458516,0.0,,0.9851
nagpur,2026-08-01,966.6,876.0,0.0937306021104904,0.0,,0.983
nagpur,2026-08-02,908.6,848.9,0.0657054809597183,0.0,,0.9807
nagpur,2026-08-03,908.6,827.2,0.08958837772397092,0.0,,0.9783
nagpur,2026-08-04,908.6,839.5,0.07605106757649133,0.0,,0.9758
nagpur,2026-08-05,908.6,789.0,0.13163108078362318,0.0,,0.9731
nagpur,2026-08-06,908.6,810.4,0.1080783623156505,0.0,,0.9703
nagpur,2026-08-07,908.6,825.8,0.09112920977327764,0.0,,0.9674
nagpur,2026-08-08,908.6,851.3,0.06306405458947839,0.0,,0.9643
nagpur,2026-08-09,904.3,797.8,0.1177706513325224,0.0,,0.9611
nagpur,2026-08-10,904.3,835.0,0.07663386044454269,0.0,,0.9578
nagpur,2026-08-11,904.3,803.0,0.11202034722990153,0.0,,0.9543
nagpur,2026-08-12,904.3,809.0,0.10538538095764675,0.0,,0.9507
nagpur,2026-08-13,904.3,847.6,0.06270043127280762,0.0,,0.947
nagpur,2026-08-14,904.3,732.7,0.1897600353864867,0.0,,0.9432
nagpur,2026-08-15,904.3,761.1,0.15835452836448075,0.0,,0.9392
nagpur,2026-08-16,875.6,729.6,0.1667428049337597,0.0,,0.9351
nagpur,2026-08-17,875.6,696.1,0.20500228414801278,0.0,,0.9309
nagpur,2026-08-18,875.6,761.3,0.1305390589310188,0.0,,0.9265
nagpur,2026-08-19,875.6,554.0,0.3672910004568296,0.023499999999999997,,0.9221
nagpur,2026-08-20,875.6,526.4,0.3988122430333486,0.023499999999999997,,0.9175
nagpur,2026-08-21,875.6,539.3,0.3840794883508452,0.023499999999999997,,0.9128
nagpur,2026-08-22,875.6,563.1,0.3568981269986295,0.023499999999999997,,0.908
nagpur,2026-08-23,861.3,560.2,0.34958783234645296,0.023499999999999997,,0.903
nagpur,2026-08-24,861.3,523.5,0.3921978404737025,0.023499999999999997,,0.898
nagpur,2026-08-25,861.3,560.9,0.34877510739579703,0.023499999999999997,,0.8928
nagpur,2026-08-26,861.3,527.7,0.3873214907697666,0.0,,0.8875
nagpur,2026-08-27,861.3,742.7,0.13769882735399966,0.0,,0.8821
nagpur,2026-08-28,861.3,752.1,0.12678509230233362,0.0,,0.8766
nagpur,2026-08-29,861.3,717.8,0.16660861488447695,0.0,,0.871
nagpur,2026-08-30,837.6,720.4,0.13992359121298956,0.0,,0.8653
